ID,TARGET
2,0.9561774294584497
5,0.9326734631105855
6,0.999462027069723
7,0.9947045101308056
9,0.9990418552975063
11,0.7706330943872658
12,0.9357426798726568
15,0.8227236884464046
16,0.9695584714686281
17,0.9768137380836229
19,0.9767385785518817
21,0.9978037138531922
22,0.9860356256613179
24,0.9869716818222903
27,0.9887439762642366
28,0.979074021983565
30,0.8615679554664176
33,0.9974940542357869
35,0.9770713801521886
37,0.9692150815194257
38,0.9860016470260613
40,0.7965141835052341
41,0.9825312368497965
44,0.9962409970707767
46,0.9339081340151477
47,0.9955676447249786
48,0.9969851483833695
50,0.9914257687486522
52,0.8508633534937038
53,0.9955867156529383
55,0.9741059344674923
57,0.999462027069723
58,0.9962820403807096
59,0.9899497022156218
62,0.9688321898862355
63,0.9853641727103346
64,0.9702703750903543
65,0.9886518958474324
67,0.9786615338569062
69,0.9454916538440683
70,0.9987012311386921
71,0.9853641727103346
72,0.9943770438101197
73,0.9998845265588914
76,0.9955867156529383
78,0.997871832241296
79,0.9669691204503627
81,0.9989862692664924
85,0.9867417357199167
86,0.9974940542357869
89,0.9556564855702536
94,0.8765407987309176
96,0.9974940542357869
97,0.9867746042602106
98,0.9977506505505632
99,0.9759434353621611
100,0.738262452864424
103,0.908607241211317
104,0.9903153653572885
108,0.9929956520753308
110,0.9970653370083487
112,0.9780622727900765
114,0.9460826146225791
116,0.9834199515833388
117,0.9882973317071209
119,0.9942335862409195
120,0.9966767906945
121,1.0
123,0.9861215839369153
124,0.9600496268941475
126,0.9992587750372026
128,0.9861952876324853
129,0.9193055815640333
133,0.9618288726712454
138,0.9728421644052563
147,0.96536827086551
149,0.9867417357199167
158,0.9969851483833695
160,0.9890058791667418
164,0.9651041452440445
167,0.9360610013583376
168,0.9774064041684806
174,0.9909046386533344
181,0.9760731757397982
185,0.9590534405408183
187,0.995056192669683
189,0.9909897125155066
190,0.9473490249483367
194,0.9936702653225218
197,0.890389871623749
198,0.9823448886661706
201,0.9587575786832471
205,0.9904750830103037
208,0.9167599411445698
211,0.9747197684325132
216,0.9685001484297129
219,0.9509732544028777
223,0.9964883127678276
224,0.8865189978670642
226,0.9889988726121098
229,0.9867417357199167
230,0.9861952876324853
237,0.9828539469721924
238,0.9732972971145113
240,0.8988165648008766
243,0.998769349526796
245,0.8812989834721161
246,0.7504668798909632
247,0.9978037138531922
248,0.99613663022895
249,0.9974940542357869
250,0.7311216924753878
251,0.9996034697854231
255,0.9114747732129521
256,0.9753461529433327
257,0.9057404090635751
260,0.8456188911898769
261,0.9983198428854502
263,0.7984388589906259
264,0.8159256245870496
267,0.9926155617512332
268,0.9899992502106647
272,0.995443258083738
274,0.9955676447249786
275,0.9965564311559314
277,0.7230978829515783
278,0.6978741588055377
280,0.9957511621463191
281,0.9776003221413776
282,0.8927926505879002
283,0.9867417357199167
284,0.962819995610135
286,0.9825312368497965
290,0.9850113652293272
291,0.9672590137921823
293,0.9621937181908
295,0.9140628114207013
297,1.0
298,0.8979059767485706
300,0.9975814660406067
304,0.9986481678360631
305,0.995056192669683
308,0.9943573451368449
309,0.9881808727898994
310,0.9952350331140609
312,0.9608448404225236
313,0.831806332787626
315,0.9892359352157376
317,0.9719446055334313
318,0.9645553817509407
321,0.9913742611863317
323,0.9175629198819333
325,0.9900806634004962
326,0.9886130150793623
327,0.9741425961101541
328,0.9419433662484756
329,0.9689820862387817
330,0.9974940542357869
331,0.9919362023145014
334,0.9698436927132968
335,0.9923865493816845
336,0.9388009740470302
337,0.9960956215053555
338,0.9618288319590261
339,0.9885512950850919
341,0.8453689707261658
343,0.9830776849372281
346,0.999462027069723
348,0.9982667795828213
350,0.8419863378705765
351,0.999462027069723
352,0.9685001484297129
357,0.9470844284183171
358,0.9853641727103346
360,0.9915443461451339
361,0.9899835672099968
364,0.9824578190223929
365,0.9599844195670647
366,0.9835328819395611
367,0.9958637203535219
368,0.9936855347815564
370,0.99788774169723
372,0.9994002177529028
376,0.9996034697854231
377,0.9962840994320279
379,0.981546966276683
380,0.989718003635151
381,0.889224561853027
385,0.9838233719559367
386,0.9579086881124838
389,0.9556564855702536
391,0.9440381864948492
392,0.9917939269608412
393,0.9849306549791255
395,0.9705791986197662
396,0.9875530115126365
397,0.9997430838431912
398,0.9801022942585986
399,0.954206325134386
400,0.9939944959409812
401,0.9889311811443168
403,0.9959577897845723
405,0.9676302887666312
406,0.9698750755096229
409,0.9952159621861012
411,0.9900590026074209
413,0.9961325503995608
418,0.9981986611947175
419,0.9932480630883134
422,0.9685001484297129
424,0.7508321025171112
425,0.9771136197307057
427,0.9974940542357869
430,0.999462027069723
431,0.9859455024006808
434,0.9830042671098246
435,0.9685001484297129
437,0.9346017663219517
438,0.9995775005108316
439,0.8820713832034336
442,0.9853641727103346
446,0.9757897311127872
450,0.9657178050886737
451,0.9752908396807005
452,0.9901266940752139
454,0.9996034697854231
455,0.9979002740543199
463,0.9889381876989486
464,0.9887431957186218
465,0.998769349526796
467,0.8415219484870111
468,0.9633645953281647
470,0.9902182691667891
472,0.77221824201863
473,0.9867417357199167
475,0.9960956215053555
476,0.9960835512684805
479,0.9855578133167588
481,0.9987068071006332
483,0.9685001484297129
484,0.9938546618432955
486,0.9657452046659716
487,0.9986604670442645
491,0.9737857386323286
494,0.989718003635151
495,0.9994002177529028
497,0.9813851337130142
498,0.9960835512684805
499,0.9853641727103346
503,0.9685001484297129
504,0.981060951986235
505,0.9887361891639899
506,0.9966767906945
507,0.988556923808444
508,0.9133262395766314
509,0.9518685945794164
510,0.9955446927314661
511,0.9830776849372281
512,0.9806699850297497
516,0.9988773867839609
518,0.9548783926693842
519,0.9964883127678276
520,0.9925737159300952
521,0.9969851483833695
522,0.9969972186202447
524,0.8926585143396515
525,0.9933816198193186
526,0.9992451073300266
528,0.9867417357199167
529,0.9796789522735241
531,0.8923947415043212
532,0.745634247736219
534,0.8507413762211622
536,0.9617901338296335
539,0.9156170857295949
540,0.982811285967679
541,0.9974940542357869
542,0.8858089484928267
545,0.9910409690493724
546,0.9975621726238908
552,0.9838233719559367
556,0.9992451073300266
557,0.9969851483833695
559,0.9888744167863474
562,0.9889696553202159
563,0.9889381876989486
565,0.9735793887193536
569,0.9992451073300266
570,0.905376813036302
574,0.9793320487605118
575,0.989553453840393
585,0.9909732775815792
589,0.9929508107760234
590,0.9890058791667418
592,0.9889311811443168
593,0.9834199515833388
594,0.9927140157023704
595,0.9892405811235339
597,0.9964883127678276
601,0.9973588465594894
603,0.9805862759815535
604,1.0
605,0.9635691262879904
607,0.9974940542357869
608,0.9777042823528527
610,0.9704221480929649
612,0.902576874602665
613,0.9499751752226426
615,0.999462027069723
616,0.7980872968209971
617,0.960885802478364
619,0.9883614079566178
620,0.8607704058670762
621,0.9955676447249786
624,0.9591099705903326
625,0.9956128498673505
628,0.9920091814622729
629,0.8096468141913892
630,0.960885802478364
632,0.9593332007101937
634,0.9997430838431912
637,0.9884615957212096
638,0.977091397147
642,0.9732187337306566
643,0.9948334143169628
644,0.9198222169507095
646,0.9996034697854231
655,0.9779040729462457
660,0.9834199515833388
664,0.9681165478790288
665,0.9259348374963883
666,0.9989737369094025
670,0.9127603697230773
671,0.725764549618245
672,0.9889174594222784
675,0.9969972186202447
676,0.9473017190381718
677,0.959382924319781
678,0.9985808716001235
680,0.9977506505505632
683,0.8541957000461871
684,0.9867417357199167
685,0.9636100883438308
691,0.9317532187447839
693,0.9996034697854231
696,0.9997189432265318
698,0.9969972186202447
699,0.9855578133167588
700,0.9763293552729427
703,0.9914527710535588
704,0.9812409855814016
705,0.9909897125155066
707,0.8002249093990585
709,0.8908360002635737
711,0.7844934947081339
713,0.9882384663562638
716,0.998010183268045
719,0.9974940542357869
721,0.9883534229780391
722,0.9964883127678276
723,0.9813610877261529
724,0.9982532204945379
727,0.998387961273554
728,0.9852702589847828
729,0.9986604670442645
733,0.9840793300269928
736,0.9932381622501184
739,0.9685001484297129
742,0.742747311323937
743,0.9883254754106245
744,0.997871832241296
745,0.7669935815925399
747,0.9889291302259858
749,0.9784135166188085
750,0.9614531725731983
751,0.9674392677452079
752,0.9989862692664924
755,0.9924144493707271
756,0.9998845265588914
762,0.9720760414946186
763,0.9316135775375998
764,0.974867049366112
765,0.977618851701577
766,0.9879127163497877
769,0.964971740951504
770,0.8045111729454261
773,0.9886589024020644
774,0.9544940860351613
776,0.9886518958474324
777,0.9834199515833388
778,0.9960956215053555
779,0.9839663996707705
780,0.9987012311386921
781,0.9616901943311928
786,0.9512596161089901
788,0.9981986611947175
794,0.9744514175283274
796,0.7928477149916289
801,0.8614278585701539
802,0.9786831988369729
803,0.9928007018847375
804,0.9986604670442645
805,0.995443258083738
809,0.969128837795828
810,0.9322247670414161
817,0.9828539469721924
819,0.9856105281773685
821,0.9879830922881899
824,0.795558833475701
825,0.993703717519165
826,0.8356358578705724
830,0.9955867156529383
831,0.986978688376922
832,0.9874366442007585
833,0.9883268861007272
837,0.9729764877424636
839,0.999462027069723
840,0.9989726015593161
841,0.9644229774584001
842,0.9970653370083487
843,0.997567084800159
844,0.9316597450652673
845,0.9757897311127872
848,0.9828880249709042
853,0.9870994461989098
854,0.999462027069723
855,0.9986604670442645
856,0.9868405313041274
861,0.9951351833558088
865,0.96536827086551
866,0.9997189432265318
867,0.9955867156529383
870,0.9990418552975063
871,0.9577859261390275
872,0.9839663996707705
873,0.9889988726121098
874,0.9591099705903326
875,0.9955867156529383
876,0.9929530647284063
879,0.9855578133167588
880,0.9974940542357869
883,0.9823448886661706
884,0.9935997456271908
886,0.9867417357199167
890,0.9960835512684805
892,0.9721569574304374
893,0.9444905637101598
894,0.9553100421540451
895,0.9766503390410121
896,0.9685001484297129
897,0.9978037138531922
899,0.8005921559939345
900,0.9965924571208976
901,0.9968219437711647
902,0.7558936847096241
905,0.9922430918124844
912,0.9284922700475307
914,0.7668835322373568
915,0.9452548469160797
917,0.8555263761436407
918,0.9966143949165327
919,0.9964692418398678
921,0.9971865186990814
922,0.9922186933033521
923,0.9998845265588914
926,0.9997430838431912
929,0.9952206391630638
930,0.9897856951029441
931,0.9594278094285895
937,0.9986604670442645
938,0.9926842485723985
939,0.9753831923045443
941,0.9685001484297129
946,0.9956004813972781
947,0.9838341433303374
950,0.995756122651651
951,0.998010183268045
952,0.9828913367536023
953,0.9846038739864971
954,0.9996034697854231
955,0.989141999477327
956,0.8096468141913892
957,0.9644229774584001
960,0.9543432550099583
963,0.7342978829515782
966,0.9873404478046421
969,0.9610358823570978
971,0.9910492977562406
972,0.9986604670442645
975,0.9930376332653494
980,0.9912419527205486
982,0.8659147672995433
983,0.9990418552975063
985,0.8900356719077657
987,0.9913195450265366
988,0.9950700695598711
991,0.9868553145104121
992,1.0
995,0.8511267616298517
996,0.9937189869781996
998,0.9976152359265198
1001,0.8015973800728762
1002,0.9889381876989486
1004,0.9910409690493724
1005,0.9604302674212051
1010,0.9982667795828213
1011,0.999462027069723
1012,0.9987012311386921
1013,0.9788561787150345
1014,0.9805269589793975
1015,0.9533915133882482
1016,0.9853641727103346
1022,0.9995775005108316
1023,0.9630017561931561
1024,0.9990418552975063
1025,0.9722706006327435
1026,0.8430319958193323
1028,0.9909099987193862
1029,0.9856367731727376
1032,0.9251361706173509
1034,0.9840498811026543
1036,0.9835328819395611
1037,0.9996034697854231
1039,0.8598598622883445
1042,0.9912930534005435
1045,0.9648009007706758
1046,0.9776546523818819
1050,0.9891247874441229
1052,0.9734407598228796
1055,0.9886944282691937
1057,0.9948479677000058
1058,0.9986604670442645
1060,0.9986604670442645
1062,0.9884740083231662
1063,0.9622475047206205
1064,0.9589048744658129
1065,0.9891902720501198
1066,0.9966094944585603
1067,0.8145849005839473
1068,0.9704074472723041
1070,0.9009447488656651
1072,0.9761185479158344
1077,0.7566263255408546
1078,0.9839663996707705
1079,0.998387961273554
1081,0.9554551253665021
1082,0.8011866923527113
1093,0.9954269001955544
1094,0.9617909857753848
1102,0.9866680320243469
1103,0.9161424187614851
1106,0.9970532667714733
1107,0.7726081463623178
1112,0.9543432550099583
1113,0.9989206736067734
1114,0.9879936819091775
1116,0.9981986611947175
1118,0.9774410533795077
1120,0.9704221480929649
1121,0.9631126073427547
1128,0.981105127441313
1130,0.9393454001398627
1132,0.9890058791667418
1135,0.9900632810061172
1138,0.9480478608780271
1139,0.9950915755448607
1141,0.9867417357199167
1143,0.8474808015585052
1146,0.8155047774466588
1148,0.9685001484297129
1149,0.9837151592529547
1151,0.9868553145104121
1152,0.9644229774584001
1153,0.9912756710061645
1155,0.9838555920619573
1157,0.9990418552975063
1160,0.9834199515833388
1161,0.9964883127678276
1162,0.9769242160406373
1164,0.9419964712004141
1168,0.9899021540201653
1169,0.9929694871111492
1174,0.8015973800728762
1176,0.9996034697854231
1177,0.768968633567592
1178,0.9737895826739148
1180,0.9899195364145443
1181,0.9449826165354878
1182,0.9685001484297129
1185,0.9867417357199167
1190,0.9912796817390623
1194,0.9978037138531922
1196,0.9747261910127636
1199,0.9889418483712893
1200,0.9803255762157743
1201,0.995056192669683
1202,0.9612367360052539
1206,0.725793230103204
1207,0.9850113652293272
1208,0.9996034697854231
1212,0.9685001484297129
1216,0.999462027069723
1219,0.9892405811235339
1221,0.9885484149583659
1222,0.9974940542357869
1225,0.9823448886661706
1227,0.9899835672099968
1230,0.9720679947300404
1231,0.9859455024006808
1232,0.9901440764695929
1233,0.9985912133060746
1234,0.951371820638696
1235,0.9882721726610886
1236,0.8716670628844373
1237,0.9973629263888787
1238,0.9234673873941135
1239,0.9774349504492343
1240,0.9820672600022589
1241,0.9912756710061645
1244,0.9751821278184488
1245,0.967806707933782
1247,0.9901440764695929
1250,0.9865320070944843
1251,0.9975621726238908
1257,0.9869437342548755
1259,0.9982667795828213
1266,0.9483825702252521
1267,0.7413246724504464
1268,0.9981986611947175
1270,0.7038972689555199
1272,0.9932480630883134
